analysis_version,sample,variant_label,tour,slam,start_year,end_year,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100_ci_lower,excess_per_100_ci_upper,standardized_excess_ci_lower,standardized_excess_ci_upper,brier_score_ci_lower,brier_score_ci_upper,log_loss_ci_lower,log_loss_ci_upper,underdog_flips_vs_frozen_market,ties_created_vs_frozen_market,ties_removed_vs_frozen_market,bootstrap_unit,bootstrap_replicates,bootstrap_seed
market-probability-sensitivities-v1,balanced_all_variants_common,power_primary_hierarchy_mean,ATP,Australian Open,2001,2025,2958,2958,2958,731.669642393774,697,-34.669642393773984,24.735282028187086,23.563218390804597,-1.1720636373824875,-1.5616161164313707,0.15693416994763548,0.47489484584309977,25,25,25,23.983136913538385,25.643379122537333,22.103321190972096,25.255011585759654,-2.1632546135480033,-0.14357528317076376,-2.889095098783693,-0.19180596678842401,0.1509343767062377,0.16386007654184842,0.4598193116353299,0.49269330192597666,0,0,0,tour-Slam tournament edition,2000,10082775104171692131
market-probability-sensitivities-v1,balanced_all_variants_common,power_primary_hierarchy_mean,ATP,Roland Garros,2001,2025,3035,3035,3035,738.6454055798512,694,-44.64540557985117,24.337575142663958,22.8665568369028,-1.4710183057611588,-1.9988879977313685,0.1577068745086516,0.47897288973020963,25,25,25,23.53848915294285,25.218666017821654,21.131455826158184,24.729829814956624,-2.8898499579101578,-0.002512636691862418,-3.9350504683383813,-0.0033830245095757567,0.14973645633737945,0.16617415896368212,0.45876307819916323,0.5007290563037431,0,0,1,tour-Slam tournament edition,2000,16428681459993926210
market-probability-sensitivities-v1,balanced_all_variants_common,power_primary_hierarchy_mean,ATP,US Open,2001,2025,2990,2990,2990,740.8536904437788,743,2.14630955622124,24.77771539945748,24.849498327759196,0.07178292830171372,0.09608491688882091,0.16582929180014974,0.4988572491900065,25,25,25,24.022197816396144,25.56480836156912,23.610538280670568,26.20716645808343,-1.071294942447179,1.2532618945975742,-1.4259441250226124,1.6768297220259518,0.15890869381624823,0.17290596857840354,0.48138726876467514,0.5167843183278492,1,0,5,tour-Slam tournament edition,2000,16752819854493788636
market-probability-sensitivities-v1,balanced_all_variants_common,power_primary_hierarchy_mean,ATP,Wimbledon,2001,2025,2931,2931,2931,730.7385820590337,667,-63.73858205903366,24.93137434524168,22.756738314568405,-2.1746360306732737,-2.87422668416435,0.15937151693377713,0.48511609133368877,24,24,24,24.039823322252186,25.894039248874368,21.254606579785875,24.239685074742038,-3.775421004438536,-0.7224765609036589,-4.974224688735555,-0.9577827157816338,0.15277546024587393,0.16629459319408718,0.46788418144481114,0.5032794140947595,0,0,3,tour-Slam tournament edition,2000,5101894574166792072
market-probability-sensitivities-v1,balanced_all_variants_common,power_primary_hierarchy_mean,WTA,Australian Open,2007,2025,2382,2382,2382,632.511959441558,652,19.48804055844198,26.553818616354242,27.371956339210747,0.8181377228565063,0.949675162381782,0.174698174056231,0.5216330744248713,19,19,19,25.620307409929037,27.489080465906603,25.85617969893207,29.060614695848045,-0.7893362537563653,2.5884028587938044,-0.9073060097987694,3.0186428615497554,0.16778451098627478,0.1830598963698684,0.5042740695563434,0.5422325756521378,0,0,2,tour-Slam tournament edition,2000,6691642040663326478
market-probability-sensitivities-v1,balanced_all_variants_common,power_primary_hierarchy_mean,WTA,Roland Garros,2007,2025,2368,2368,2368,632.0302332545142,649,16.9697667454858,26.690465931356172,27.407094594594593,0.7166286632384206,0.8268990346803378,0.17618801885537225,0.5244614161032225,19,19,19,25.870621412326976,27.50279423482951,25.502594006279782,29.3149036393358,-0.9700146384739752,2.3384861934266863,-1.123432469535779,2.668005187647921,0.16836758953403666,0.18419875203502267,0.5047359377441689,0.5436901841529201,0,0,3,tour-Slam tournament edition,2000,12814578683660298486
market-probability-sensitivities-v1,balanced_all_variants_common,power_primary_hierarchy_mean,WTA,US Open,2007,2025,2375,2375,2375,629.3418198562438,615,-14.341819856243774,26.498602941315525,25.894736842105264,-0.6038660992102641,-0.6993161328244323,0.1744437022990035,0.5226881689892362,19,19,19,25.640415638528435,27.27173348928826,24.479195369016875,27.395347191508183,-1.7157758308220123,0.5651214176526017,-1.9956314745219068,0.6595441292038234,0.1680037178248255,0.1804316256952126,0.5064126465937261,0.5376526754394948,0,0,4,tour-Slam tournament edition,2000,13863827982710326296
market-probability-sensitivities-v1,balanced_all_variants_common,power_primary_hierarchy_mean,WTA,Wimbledon,2007,2025,2242,2242,2242,604.0186817952651,633,28.981318204734862,26.941065200502457,28.23371989295272,1.2926546924502613,1.4428028818145282,0.1839915419192525,0.5450138447086148,18,18,18,25.880362478460373,27.917667978343257,26.334344892420614,30.12048192771084,-0.5530058792832429,3.018027839621155,-0.6120710616996174,3.368612329300748,0.17594796805907056,0.1925040956043142,0.5260504205914094,0.5660754313194765,0,0,1,tour-Slam tournament edition,2000,6074554781634888024
market-probability-sensitivities-v1,primary_completed_non_retirement,additive_primary_hierarchy_mean,ATP,Australian Open,2001,2025,2958,2958,2958,757.5060502647829,697,-60.50605026478286,25.608723808816187,23.563218390804597,-2.045505418011591,-2.679616905248239,0.1574175529441266,0.47762264851486214,25,25,25,24.855434847847622,26.519833002001867,22.09129549689338,25.113984016417515,-3.0715444557235765,-1.0028190872441274,-4.030439983292517,-1.3243452172914678,0.15136118222997014,0.16409409560579508,0.463020876374313,0.49439296743195305,0,0,0,tour-Slam tournament edition,2000,11974027324605705375
market-probability-sensitivities-v1,primary_completed_non_retirement,additive_primary_hierarchy_mean,ATP,Roland Garros,2001,2025,3036,3035,3035,765.0383515473794,693,-72.03835154737942,25.207194449666538,22.833607907742998,-2.3735865419235394,-3.1699637785090693,0.1579989829415785,0.4807024225240353,25,25,25,24.38821886763413,26.08706615846535,21.062948603542146,24.693974733457015,-3.74941376289832,-0.9390835184156275,-5.016701853305888,-1.2558271071525602,0.15046185120603428,0.16609890200608388,0.4622734352147143,0.500513235563244,0,0,0,tour-Slam tournament edition,2000,5172054615137553487
market-probability-sensitivities-v1,primary_completed_non_retirement,additive_primary_hierarchy_mean,ATP,US Open,2001,2025,2992,2987,2987,764.5147072161155,741,-23.51470721611554,25.594734088252945,24.80749916303984,-0.7872349252131081,-1.0362183752081113,0.16598412155820014,0.5000573038551961,25,25,25,24.87870363714803,26.362662780612474,23.51931443258768,26.12204543354006,-1.9151415553362359,0.4503415468276846,-2.5190949822066866,0.5953624373334763,0.15914078122209144,0.17300673069683886,0.48380374962056566,0.5169820357202594,1,0,0,tour-Slam tournament edition,2000,12912714696991231699
market-probability-sensitivities-v1,primary_completed_non_retirement,additive_primary_hierarchy_mean,ATP,Wimbledon,2001,2025,2933,2930,2930,755.4338487326613,667,-88.43384873266132,25.782725212718816,22.764505119453926,-3.0182200932648917,-3.9230538039788563,0.15979325694075414,0.4866200431726712,24,24,24,24.88819979690071,26.714569945435596,21.202700765152684,24.298765458763505,-4.69335772408772,-1.4952667037410534,-6.047018589038184,-1.940883191891809,0.153358508047946,0.1666164455227603,0.47011391386507273,0.5043843729819967,0,0,0,tour-Slam tournament edition,2000,1893398215393532003
market-probability-sensitivities-v1,primary_completed_non_retirement,additive_primary_hierarchy_mean,WTA,Australian Open,2007,2025,2382,2380,2380,649.2050060464516,650,0.7949939535484418,27.27752126245595,27.3109243697479,0.03340310729195134,0.03825657012797863,0.17485770389075034,0.5225612452513837,19,19,19,26.423125378040247,28.125882021870133,25.810492245746776,28.97942041159177,-1.557563041436897,1.7020250704005635,-1.7781048820435879,1.9648591520119412,0.1683486651753058,0.18233404204037315,0.50636968963257,0.5402775839143724,0,0,0,tour-Slam tournament edition,2000,17773752914229604595
market-probability-sensitivities-v1,primary_completed_non_retirement,additive_primary_hierarchy_mean,WTA,Roland Garros,2007,2025,2368,2365,2365,647.6474212669958,647,-0.6474212669958206,27.38466897534866,27.357293868921776,-0.02737510642688459,-0.031178892307458732,0.17631923573126373,0.5253106466607617,19,19,19,26.58742590290914,28.160611979634808,25.4422728918484,29.330131388838723,-1.5681736481295205,1.7075929562148433,-1.7986553576629758,1.949253605441491,0.1687590922135243,0.1846244409527316,0.506947644718951,0.5452921093537872,0,0,0,tour-Slam tournament edition,2000,15615099073563438592
market-probability-sensitivities-v1,primary_completed_non_retirement,additive_primary_hierarchy_mean,WTA,US Open,2007,2025,2375,2371,2371,644.7154192614404,613,-31.71541926144039,27.191708952401537,25.85407001265289,-1.3376389397486457,-1.5284871384037282,0.17458478369680444,0.5234060235223316,19,19,19,26.44227771863634,27.96251348094521,24.502513053150484,27.491817767883525,-2.441922799091938,-0.1359502712237509,-2.78035046591637,-0.15404505008494182,0.16825367575480785,0.1805284461861248,0.5077619450225217,0.5382234158499586,0,0,0,tour-Slam tournament edition,2000,10243685006986077846
market-probability-sensitivities-v1,primary_completed_non_retirement,additive_primary_hierarchy_mean,WTA,Wimbledon,2007,2025,2242,2241,2241,619.6293484289447,632,12.370651571055305,27.649680875901144,28.201695671575187,0.552014795674043,0.6085958556609159,0.1839419173043281,0.5448842084922297,18,18,18,26.629082852145423,28.5873347257349,26.360331937122034,29.942324356951612,-1.1815434849927233,2.223737688964079,-1.2838805905362187,2.453638564589527,0.17611630762587369,0.19135856886126154,0.5261504889713723,0.5627152598654134,0,0,0,tour-Slam tournament edition,2000,2956652775508097238
market-probability-sensitivities-v1,balanced_variant_common,additive_primary_hierarchy_mean,ATP,Australian Open,2001,2025,2958,2958,2958,757.5060502647829,697,-60.50605026478286,25.608723808816187,23.563218390804597,-2.045505418011591,-2.679616905248239,0.1574175529441266,0.47762264851486214,25,25,25,24.86779845177614,26.511745548502027,22.118353804173154,25.22497182260484,-3.09906435227294,-0.9977925106436665,-4.039624598027163,-1.3011561582040883,0.15133229759340092,0.16417036786731407,0.4624716485830164,0.494200236246281,0,0,0,tour-Slam tournament edition,2000,9010421570344906623
market-probability-sensitivities-v1,balanced_variant_common,additive_primary_hierarchy_mean,ATP,Roland Garros,2001,2025,3036,3035,3035,765.0383515473794,693,-72.03835154737942,25.207194449666538,22.833607907742998,-2.3735865419235394,-3.1699637785090693,0.1579989829415785,0.4807024225240353,25,25,25,24.33616901507837,26.101464406715547,21.0593858783187,24.711881976195322,-3.731898445911536,-0.9816119743812408,-5.000258692422125,-1.3086661116744023,0.15015843060143838,0.1660896205170619,0.4607932077686725,0.5010098764672256,0,0,0,tour-Slam tournament edition,2000,16349438333897228029
market-probability-sensitivities-v1,balanced_variant_common,additive_primary_hierarchy_mean,ATP,US Open,2001,2025,2992,2987,2987,764.5147072161155,741,-23.51470721611554,25.594734088252945,24.80749916303984,-0.7872349252131081,-1.0362183752081113,0.16598412155820014,0.5000573038551961,25,25,25,24.8372553716517,26.388519028167632,23.564806929086124,26.07264085866481,-1.9601830565183802,0.4248541107313716,-2.568293210367902,0.5625724541530167,0.15971247912000583,0.17273088729967762,0.48475518906867865,0.5162458173571061,1,0,0,tour-Slam tournament edition,2000,1064293853089317358
market-probability-sensitivities-v1,balanced_variant_common,additive_primary_hierarchy_mean,ATP,Wimbledon,2001,2025,2933,2930,2930,755.4338487326613,667,-88.43384873266132,25.782725212718816,22.764505119453926,-3.0182200932648917,-3.9230538039788563,0.15979325694075414,0.4866200431726712,24,24,24,24.90593493459455,26.67969014469762,21.313012174840132,24.24550782367462,-4.564348951459409,-1.542110293685005,-5.8822072104874765,-2.010722127859283,0.15382377232851677,0.16648553517961934,0.4718354697594439,0.5034450423877403,0,0,0,tour-Slam tournament edition,2000,15996981377434931548
market-probability-sensitivities-v1,balanced_variant_common,additive_primary_hierarchy_mean,WTA,Australian Open,2007,2025,2382,2380,2380,649.2050060464516,650,0.7949939535484418,27.27752126245595,27.3109243697479,0.03340310729195134,0.03825657012797863,0.17485770389075034,0.5225612452513837,19,19,19,26.457301241888644,28.11453037066931,25.744057742949035,29.054324438170266,-1.5896254115841932,1.761999548172357,-1.815781869188972,2.0135257657195718,0.1682736092120247,0.18261435572970752,0.506649443894585,0.5413621437779966,0,0,0,tour-Slam tournament edition,2000,5716531028100198694
market-probability-sensitivities-v1,balanced_variant_common,additive_primary_hierarchy_mean,WTA,Roland Garros,2007,2025,2368,2365,2365,647.6474212669958,647,-0.6474212669958206,27.38466897534866,27.357293868921776,-0.02737510642688459,-0.031178892307458732,0.17631923573126373,0.5253106466607617,19,19,19,26.57587452688381,28.177885634095816,25.411942986893603,29.444267442000104,-1.6122944240772776,1.7839633333025318,-1.8384825101454598,2.0412090939716117,0.16840188459008887,0.18465381592998206,0.5057311280070684,0.5448447571900196,0,0,0,tour-Slam tournament edition,2000,18409282727994725923
market-probability-sensitivities-v1,balanced_variant_common,additive_primary_hierarchy_mean,WTA,US Open,2007,2025,2375,2371,2371,644.7154192614404,613,-31.71541926144039,27.191708952401537,25.85407001265289,-1.3376389397486457,-1.5284871384037282,0.17458478369680444,0.5234060235223316,19,19,19,26.41937992555038,27.92135480532031,24.398454937230984,27.433731046668438,-2.416552997124625,-0.14879663106868668,-2.762570442729957,-0.1697940151033609,0.16789004586636436,0.18060538343121255,0.5067657643826194,0.5382609952017062,0,0,0,tour-Slam tournament edition,2000,12890419759742044805
market-probability-sensitivities-v1,balanced_variant_common,additive_primary_hierarchy_mean,WTA,Wimbledon,2007,2025,2242,2241,2241,619.6293484289447,632,12.370651571055305,27.649680875901144,28.201695671575187,0.552014795674043,0.6085958556609159,0.1839419173043281,0.5448842084922297,18,18,18,26.640764312810557,28.54621433928943,26.170307623718237,30.031350409096845,-1.2527507005141094,2.2257201704651925,-1.3778815925183066,2.461599638157905,0.17579918355812627,0.19190441847297024,0.5255721747998559,0.5637310605686837,0,0,0,tour-Slam tournament edition,2000,17886556574700924255
market-probability-sensitivities-v1,balanced_all_variants_common,additive_primary_hierarchy_mean,ATP,Australian Open,2001,2025,2958,2958,2958,757.5060502647829,697,-60.50605026478286,25.608723808816187,23.563218390804597,-2.045505418011591,-2.679616905248239,0.1574175529441266,0.47762264851486214,25,25,25,24.81626446954723,26.52872795849017,22.133714219087043,25.158911833369256,-3.0637733932009223,-1.036447665326905,-4.0163451888757,-1.3551327713482786,0.15109454545746384,0.16420871706095452,0.46239228176175867,0.49485628787441177,0,0,0,tour-Slam tournament edition,2000,8259837626189556063
market-probability-sensitivities-v1,balanced_all_variants_common,additive_primary_hierarchy_mean,ATP,Roland Garros,2001,2025,3035,3034,3034,764.6954944045223,693,-71.69549440452226,25.204202188679044,22.84113381674357,-2.3630683719354733,-3.1555651614139335,0.15801231011210023,0.4807224714785538,25,25,25,24.35416114283887,26.082501497821443,21.02652744188031,24.74433401678113,-3.76674416006078,-0.9577819408677587,-5.036558583740748,-1.2909569442234183,0.15026046934675769,0.16663586528871588,0.46127377907413936,0.5017378089685444,0,0,0,tour-Slam tournament edition,2000,15631249131232432332
market-probability-sensitivities-v1,balanced_all_variants_common,additive_primary_hierarchy_mean,ATP,US Open,2001,2025,2990,2985,2985,764.0824654666852,741,-23.08246546668522,25.597402528197158,24.824120603015075,-0.7732819251820844,-1.0174261022301432,0.16603699005255812,0.5002062629147582,25,25,25,24.871910290855105,26.330462648111446,23.54675057796044,26.034895476952485,-1.9676112402535337,0.37364844063028835,-2.586075376035099,0.49505278286802706,0.1593107022951988,0.17257518500599323,0.4841273786610765,0.516634510586034,1,0,0,tour-Slam tournament edition,2000,8477860825589848898
market-probability-sensitivities-v1,balanced_all_variants_common,additive_primary_hierarchy_mean,ATP,Wimbledon,2001,2025,2931,2928,2928,754.7428760260663,667,-87.74287602606626,25.776737569196253,22.780054644808747,-2.996682924387509,-3.8941165250412455,0.15981924448048695,0.48666099132132873,24,24,24,24.844106615765682,26.681871758055394,21.28897871540925,24.20945256715403,-4.589438132280606,-1.5658465570869418,-5.898885302863673,-2.0415485135379616,0.1535362491186131,0.16622285967931294,0.4706660625273828,0.5030155137054281,0,0,0,tour-Slam tournament edition,2000,2999650994967124424
market-probability-sensitivities-v1,balanced_all_variants_common,additive_primary_hierarchy_mean,WTA,Australian Open,2007,2025,2382,2380,2380,649.2050060464516,650,0.7949939535484418,27.27752126245595,27.3109243697479,0.03340310729195134,0.03825657012797863,0.17485770389075034,0.5225612452513837,19,19,19,26.47617618201424,28.120042787385607,25.745485090298196,28.964443226991694,-1.5998242029645118,1.6966524807381194,-1.825473527880325,1.9559997007880157,0.168367601031658,0.18267716693815178,0.506700227754971,0.541570961701676,0,0,0,tour-Slam tournament edition,2000,12506501230573822460
market-probability-sensitivities-v1,balanced_all_variants_common,additive_primary_hierarchy_mean,WTA,Roland Garros,2007,2025,2368,2365,2365,647.6474212669958,647,-0.6474212669958206,27.38466897534866,27.357293868921776,-0.02737510642688459,-0.031178892307458732,0.17631923573126373,0.5253106466607617,19,19,19,26.64198627577041,28.143923193919175,25.369323080534876,29.509152337935355,-1.6314502028433508,1.7476328018958562,-1.861328704114668,1.9790287204350476,0.16825072358053844,0.1844328943403191,0.5056666787522364,0.5445644275341132,0,0,0,tour-Slam tournament edition,2000,2484916734870691536
market-probability-sensitivities-v1,balanced_all_variants_common,additive_primary_hierarchy_mean,WTA,US Open,2007,2025,2375,2371,2371,644.7154192614404,613,-31.71541926144039,27.191708952401537,25.85407001265289,-1.3376389397486457,-1.5284871384037282,0.17458478369680444,0.5234060235223316,19,19,19,26.40953187847575,27.924524691383635,24.40042879213321,27.399192516380015,-2.397361000520996,-0.11908751013893035,-2.7396667808620117,-0.13642188282550047,0.16788064250959278,0.18043094500719867,0.5067830677560516,0.537947708693573,0,0,0,tour-Slam tournament edition,2000,17095093387570321034
market-probability-sensitivities-v1,balanced_all_variants_common,additive_primary_hierarchy_mean,WTA,Wimbledon,2007,2025,2242,2241,2241,619.6293484289447,632,12.370651571055305,27.649680875901144,28.201695671575187,0.552014795674043,0.6085958556609159,0.1839419173043281,0.5448842084922297,18,18,18,26.560065269968657,28.5688002639352,26.235604703420137,30.098486924421188,-1.3147495720395772,2.2901947169154537,-1.4518701105755896,2.5130062536368887,0.17578300890755608,0.19196681615912192,0.5255961144608714,0.5641058774957364,0,0,0,tour-Slam tournament edition,2000,9973966121335447562
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_primary_hierarchy_median,ATP,Australian Open,2001,2025,2958,2938,2938,785.7636969574926,686,-99.76369695749258,26.744850134700226,23.34921715452689,-3.3956329801733354,-4.342103460721682,0.15857045748605317,0.4827469301721333,25,25,25,26.00749245064515,27.580480049172625,21.939795361729104,24.741606559312952,-4.437450986288332,-2.394243871306243,-5.661288652593544,-3.039072336653876,0.15255852372106787,0.1646498930615961,0.4682524131222476,0.49745657700852425,3,20,0,tour-Slam tournament edition,2000,16484844667508541062
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_primary_hierarchy_median,ATP,Roland Garros,2001,2025,3036,3023,3023,798.130998724739,689,-109.13099872473902,26.40195166142041,22.791928547800197,-3.610023113620212,-4.707804706557195,0.15902226679612977,0.4848874191648489,25,25,25,25.605791426497383,27.369757778122914,21.092166600517437,24.716477651767846,-5.019834172554797,-2.152713618169311,-6.559426640785385,-2.794130728881479,0.15168096084874336,0.16712943811266937,0.46730936439620013,0.5044681791116954,3,12,0,tour-Slam tournament edition,2000,15182370895091216558
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_primary_hierarchy_median,ATP,US Open,2001,2025,2992,2970,2970,794.2382951032835,728,-66.23829510328346,26.74203013815769,24.511784511784512,-2.2302456263731805,-2.866829726780308,0.16663744036776282,0.5031111863863192,25,25,25,26.072535571420207,27.507172947176088,23.197239520178666,25.901194928456587,-3.444523905807099,-0.9065826891140137,-4.4201201364378795,-1.1752434445623774,0.16041827836571113,0.17330093325135026,0.48832538424285027,0.5184729305173229,1,17,0,tour-Slam tournament edition,2000,4732570471192150851
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_primary_hierarchy_median,ATP,Wimbledon,2001,2025,2933,2911,2911,783.6071246671066,662,-121.60712466710663,26.918829428619258,22.741326004809345,-4.177503423809915,-5.303079698569727,0.1608875335119923,0.49075575207502575,24,24,24,26.104359087885577,27.88183516269637,21.237984039497853,24.315183513512235,-5.780632844700542,-2.674655592174591,-7.283945911986597,-3.4057969028838366,0.15475798646125993,0.16753987373313856,0.47551885677961747,0.5075188772698317,1,19,0,tour-Slam tournament edition,2000,10432008951097212627
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_primary_hierarchy_median,WTA,Australian Open,2007,2025,2382,2373,2373,674.3565182318437,645,-29.356518231843665,28.417889516723292,27.180783817951962,-1.2371056987713303,-1.3888669434470506,0.1756125185483742,0.5255932824779337,19,19,19,27.630832226776207,29.24192042585265,25.589200831847894,28.878606202025747,-2.7747026810582933,0.381331415074071,-3.1154271655655057,0.42654277220188447,0.1692681144001093,0.18336295405929012,0.5105822072323014,0.5435837937795294,1,7,0,tour-Slam tournament edition,2000,11063289153132446395
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_primary_hierarchy_median,WTA,Roland Garros,2007,2025,2368,2363,2363,674.0879861805374,644,-30.087986180537428,28.526787396552578,27.25349132458739,-1.2732960719651896,-1.4237682395346474,0.17676233660482935,0.5276207950740665,19,19,19,27.80534229242968,29.204047712021765,25.199051779241906,29.276725049958856,-2.9548827716092627,0.46237581288499946,-3.31428018120605,0.512379178792962,0.16894736729529872,0.18458443774578784,0.5089602492856763,0.5457704007390822,1,2,0,tour-Slam tournament edition,2000,12782183203650442555
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_primary_hierarchy_median,WTA,US Open,2007,2025,2375,2368,2368,671.3236628810487,611,-60.323662881048676,28.34981684463888,25.802364864864863,-2.547451979774015,-2.8558657285942566,0.17516463888491346,0.5257194360861868,19,19,19,27.602734470044823,29.06411844800412,24.379113950362377,27.341780200793085,-3.635950820987129,-1.350776749019411,-4.082828614178016,-1.5167608544256794,0.16875727651925063,0.18080742734792513,0.5104586881536963,0.5394377238586553,0,3,0,tour-Slam tournament edition,2000,5815548007189615624
market-probability-sensitivities-v1,primary_completed_non_retirement,proportional_primary_hierarchy_median,WTA,Wimbledon,2007,2025,2242,2234,2234,642.4473194117929,627,-15.447319411792932,28.75771349202296,28.066248880931063,-0.6914646110918948,-0.748100360984285,0.1841274124051418,0.5460823073342393,18,18,18,27.712808706392767,29.617189540121988,26.073149133514875,30.045094886072707,-2.518691336631243,1.0350535627460542,-2.7264874335804947,1.1170514891461878,0.17600599819498736,0.19229134358702094,0.5269532091250315,0.5648833325825839,1,7,0,tour-Slam tournament edition,2000,17673664933231942662
market-probability-sensitivities-v1,balanced_variant_common,proportional_primary_hierarchy_median,ATP,Australian Open,2001,2025,2958,2938,2938,785.7636969574926,686,-99.76369695749258,26.744850134700226,23.34921715452689,-3.3956329801733354,-4.342103460721682,0.15857045748605317,0.4827469301721333,25,25,25,25.975758145301,27.61871627098941,21.9348583028688,24.829012946904424,-4.436965789995396,-2.371529209085121,-5.666817987136163,-3.020968497134759,0.1523700388048807,0.164809835738631,0.46755660395993615,0.49798043335230746,3,20,0,tour-Slam tournament edition,2000,17449317919874499352
market-probability-sensitivities-v1,balanced_variant_common,proportional_primary_hierarchy_median,ATP,Roland Garros,2001,2025,3036,3023,3023,798.130998724739,689,-109.13099872473902,26.40195166142041,22.791928547800197,-3.610023113620212,-4.707804706557195,0.15902226679612977,0.4848874191648489,25,25,25,25.60951312449422,27.313933907374867,21.104240957717778,24.716505909809197,-4.990398308351956,-2.1660019936358053,-6.515054979604332,-2.8069096844098675,0.15126516466368087,0.16713268915906226,0.4659601469721712,0.5048299198066326,3,12,0,tour-Slam tournament edition,2000,6330748862803564338
market-probability-sensitivities-v1,balanced_variant_common,proportional_primary_hierarchy_median,ATP,US Open,2001,2025,2992,2970,2970,794.2382951032835,728,-66.23829510328346,26.74203013815769,24.511784511784512,-2.2302456263731805,-2.866829726780308,0.16663744036776282,0.5031111863863192,25,25,25,26.00328536059092,27.495283804779532,23.21301092136029,25.914865227528136,-3.455726737937923,-0.911128215635797,-4.428846989630181,-1.175859871553003,0.1603270405820085,0.17309421666880928,0.48793361122977336,0.5179009548006734,1,17,0,tour-Slam tournament edition,2000,6218112490524861238
market-probability-sensitivities-v1,balanced_variant_common,proportional_primary_hierarchy_median,ATP,Wimbledon,2001,2025,2933,2911,2911,783.6071246671066,662,-121.60712466710663,26.918829428619258,22.741326004809345,-4.177503423809915,-5.303079698569727,0.1608875335119923,0.49075575207502575,24,24,24,26.1053906430738,27.78069380074705,21.318031535210768,24.282945716026713,-5.768997888910395,-2.7053192172539617,-7.287076275864838,-3.4590500041170595,0.15490823379874846,0.16736338827765193,0.476622854215732,0.5067725431385756,1,19,0,tour-Slam tournament edition,2000,8222231297238192890
market-probability-sensitivities-v1,balanced_variant_common,proportional_primary_hierarchy_median,WTA,Australian Open,2007,2025,2382,2373,2373,674.3565182318437,645,-29.356518231843665,28.417889516723292,27.180783817951962,-1.2371056987713303,-1.3888669434470506,0.1756125185483742,0.5255932824779337,19,19,19,27.61212129996809,29.190683305034757,25.622355299553124,28.880806382116692,-2.7654088917032174,0.48362353823327464,-3.0817401857633,0.5459371554021412,0.16925572793221105,0.18332598645753853,0.5104063131992315,0.5442327235296853,1,7,0,tour-Slam tournament edition,2000,3216552291281409132
market-probability-sensitivities-v1,balanced_variant_common,proportional_primary_hierarchy_median,WTA,Roland Garros,2007,2025,2368,2363,2363,674.0879861805374,644,-30.087986180537428,28.526787396552578,27.25349132458739,-1.2732960719651896,-1.4237682395346474,0.17676233660482935,0.5276207950740665,19,19,19,27.78195042822973,29.26884889883363,25.240993429815084,29.308947119274144,-2.935571435680429,0.4089058097960217,-3.2939929543087434,0.4562684961552629,0.16897740175061518,0.18436518836515345,0.5088980361431523,0.5455259896659235,1,2,0,tour-Slam tournament edition,2000,2528794047861087496
market-probability-sensitivities-v1,balanced_variant_common,proportional_primary_hierarchy_median,WTA,US Open,2007,2025,2375,2368,2368,671.3236628810487,611,-60.323662881048676,28.34981684463888,25.802364864864863,-2.547451979774015,-2.8558657285942566,0.17516463888491346,0.5257194360861868,19,19,19,27.61559155375877,29.071996329596896,24.3825681066705,27.47997351283596,-3.62381367486386,-1.2612673863394206,-4.067286955763843,-1.4145060418972883,0.16855325688304004,0.18090787714202927,0.5094196573192676,0.5396429942510756,0,3,0,tour-Slam tournament edition,2000,2076695824870117255
market-probability-sensitivities-v1,balanced_variant_common,proportional_primary_hierarchy_median,WTA,Wimbledon,2007,2025,2242,2234,2234,642.4473194117929,627,-15.447319411792932,28.75771349202296,28.066248880931063,-0.6914646110918948,-0.748100360984285,0.1841274124051418,0.5460823073342393,18,18,18,27.756222401398375,29.61171264575225,26.22142536978933,29.98750350619232,-2.4299812235330345,1.05954013608589,-2.6248626819957215,1.1493114335155286,0.17633326071896518,0.1918490715251122,0.5281641806419871,0.5642145247673513,1,7,0,tour-Slam tournament edition,2000,12309885021715745757
market-probability-sensitivities-v1,balanced_all_variants_common,proportional_primary_hierarchy_median,ATP,Australian Open,2001,2025,2958,2938,2938,785.7636969574926,686,-99.76369695749258,26.744850134700226,23.34921715452689,-3.3956329801733354,-4.342103460721682,0.15857045748605317,0.4827469301721333,25,25,25,25.988764454848337,27.560566790175805,21.940475588906573,24.841239393775215,-4.397593403193036,-2.403406078348015,-5.622911331019955,-3.067800580585068,0.1524137185029884,0.16510695762129035,0.46780474053193094,0.49880725571797674,3,20,0,tour-Slam tournament edition,2000,2857948723020901504
