robustness_version,sample,tour,slam,model,dimension,group_value,start_year,end_year,score_matches,expected_per_100,actual_per_100,excess_per_100,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100_ci_lower,excess_per_100_ci_upper,brier_score,brier_score_ci_lower,brier_score_ci_upper,log_loss,log_loss_ci_lower,log_loss_ci_upper,bootstrap_replicates,bootstrap_unit
slam-robustness-v1,maximum_available,WTA,Wimbledon,surface_adjusted_elo,era,2010-2019,2010,2019,1249,29.843150762888765,31.465172137710166,1.6220213748214007,28.826990733726788,30.96031942114045,29.48717948717949,33.51911940006405,-0.7762721656424107,4.003083514013679,0.1988797568613346,0.19058029284507932,0.20703051261959496,0.5823591083317259,0.5623218087490078,0.602544571431876,2000,
slam-robustness-v1,maximum_available,WTA,Wimbledon,surface_adjusted_elo,era,2020-2025,2021,2025,621,31.35682598735085,31.561996779388082,0.2051707920372334,30.948296224886324,31.708649255191215,28.34138486312399,35.909822866344605,-3.074596420880933,4.906752147697203,0.2024563201502035,0.18828357510203092,0.21778174143875623,0.5894699514996089,0.5565324362233965,0.6247289320941264,2000,
slam-robustness-v1,maximum_available,WTA,US Open,overall_elo,all,all,1988,2025,4758,26.27107753210426,26.192978768131173,-0.07809876397308693,25.649485378403014,26.888909066692833,24.873582176324874,27.498474658666662,-1.3533757176221717,1.1361497428956902,0.17499067601576052,0.16906255729401948,0.18082812615823066,0.5213804315924658,0.5056870033448936,0.5366701657939232,2000,
slam-robustness-v1,maximum_available,WTA,US Open,overall_elo,era,1988-1999,1988,1999,1502,24.772103922220023,25.099866844207725,0.3277629219877009,24.191690988839017,25.398144211340718,22.865525615435796,27.357394655731266,-2.235486055812767,2.7502511398381513,0.16669490020720246,0.15699688380199414,0.17689999395926118,0.4978396514732997,0.47332657132347555,0.5236395239821003,2000,
slam-robustness-v1,maximum_available,WTA,US Open,overall_elo,era,2000-2009,2000,2009,1260,25.255409279877743,23.74900714853058,-1.506402131347164,24.837295443380622,25.6678034887389,21.279449044585988,26.128692873734018,-4.089500080219571,0.9019459428289328,0.1613194800970305,0.15513836791168878,0.16741936499891885,0.48718657330723275,0.4692375384673919,0.5063132712029478,2000,
slam-robustness-v1,maximum_available,WTA,US Open,overall_elo,era,2010-2019,2010,2019,1247,27.778475545675388,28.708901363271853,0.930425817596463,26.532034627433774,28.96839749589412,26.735715121068534,31.095123900879294,-1.2855365568664423,3.276272861343644,0.19114212484754986,0.18240250782436826,0.2005977187312804,0.5634799781017474,0.5417110347791682,0.5867639538223719,2000,
slam-robustness-v1,maximum_available,WTA,US Open,overall_elo,era,2020-2025,2020,2025,749,28.47462809108431,28.30440587449933,-0.170222216584978,27.836168291758554,28.987717832113734,27.211474276883116,29.333731739707833,-0.7393528137505168,0.5459305978445866,0.18773447498613977,0.18194255636032042,0.1933614102648704,0.556019121420644,0.5392011812070175,0.5719282284342783,2000,
slam-robustness-v1,maximum_available,WTA,US Open,surface_adjusted_elo,all,all,1988,2025,4758,26.80540975490478,26.256043725036786,-0.5493660298679941,26.231820109092894,27.42851548847364,24.968473485658325,27.483730321708364,-1.7444015479581567,0.6015121098817812,0.1745314131732147,0.1685989441829706,0.1801707633635895,0.5203984405158423,0.5049001122355964,0.5351377070915355,2000,
slam-robustness-v1,maximum_available,WTA,US Open,surface_adjusted_elo,era,1988-1999,1988,1999,1502,25.563208835918097,24.966711051930762,-0.5964977839873361,24.983709767832007,26.158006565969306,22.748498999332888,26.994813829787233,-3.133339493952506,1.6329828163557867,0.16573577752751267,0.156318502969898,0.17543438225211508,0.495688454073751,0.4723219978862204,0.5208892545483095,2000,
slam-robustness-v1,maximum_available,WTA,US Open,surface_adjusted_elo,era,2000-2009,2000,2009,1260,25.87020610531204,23.59015091342335,-2.2800551918886875,25.416577617110864,26.354460063211867,21.542007851113958,25.653258533806003,-4.325655947134033,-0.1831006044816075,0.16146887723383593,0.15545138992223234,0.16817849333454912,0.4877386438612483,0.46986540336848026,0.5077998160371973,2000,
slam-robustness-v1,maximum_available,WTA,US Open,surface_adjusted_elo,era,2010-2019,2010,2019,1247,28.011549848012837,29.350441058540497,1.338891210527659,26.818459571192015,29.215622022355756,27.33050330728369,31.73951861267059,-1.0024115154897846,3.70666176885248,0.19044228148694436,0.18210339038493786,0.1993881575151333,0.5618046517892697,0.5403820012486743,0.5845510936511681,2000,
slam-robustness-v1,maximum_available,WTA,US Open,surface_adjusted_elo,era,2020-2025,2020,2025,749,28.8603503143843,28.17089452603471,-0.6894557883495883,28.252224797741803,29.45593154179218,27.2972972972973,29.006622516556295,-1.4484806161603783,0.08425731014592272,0.18765422657273606,0.18156216839431155,0.19352322082267226,0.5559554471418029,0.5390378424347083,0.5721171665579441,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,overall_elo,all,all,2001,2025,2958,30.293117654870866,26.402974983096687,-3.890142671774179,29.776805020205707,30.83483481378916,24.991563741938556,27.800167298865293,-5.153811728404499,-2.6255403853689887,0.17342907621172762,0.16790262802399966,0.1787211413089318,0.5207996303988837,0.5081308666419829,0.5334300507235806,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,overall_elo,era,2000-2009,2001,2009,1012,31.127904318119057,27.470355731225297,-3.6575485868937614,30.211396931294683,32.11140211887422,25.733855185909977,29.31909070447475,-4.948294909719844,-2.1807005997109683,0.1786831278143499,0.16931801622109965,0.18793031621853887,0.5337800638686889,0.5115371865210185,0.5553122390797635,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,overall_elo,era,2010-2019,2010,2019,1209,29.199445853764516,24.89660876757651,-4.302837086188007,28.822096026340795,29.66411062712083,22.604422604422602,27.152317880794705,-6.511229392663227,-2.1683452749843997,0.16548565540480273,0.15735851233293163,0.17354605534285983,0.501868989478722,0.4836350100474997,0.5207404329409556,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,overall_elo,era,2020-2025,2020,2025,737,30.94094004880635,27.408412483039346,-3.5325275657670026,30.483834267955864,31.347801101095214,24.79892761394102,30.108217088055792,-6.473935501281063,-0.38905387503469074,0.1792452166916724,0.17260376252577436,0.18494366444379123,0.5340302222591718,0.5193539351072295,0.5481908006730779,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,surface_adjusted_elo,all,all,2001,2025,2958,30.749808465677635,26.267748478701826,-4.482059986975811,30.246214710721176,31.27327999183537,24.754154809054764,27.715253785170287,-5.7842093435340205,-3.2039560397445452,0.17326415555500105,0.16771258845828838,0.17896328092791836,0.520903781169904,0.507949747670781,0.5342152804762649,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,surface_adjusted_elo,era,2000-2009,2001,2009,1012,31.67524260241854,27.17391304347826,-4.50132955894028,30.825536363371246,32.664216806005996,25.43611363238268,29.05798039334716,-5.731003171732583,-3.1135060849764074,0.1786420920871389,0.16966256814392164,0.18782671942277668,0.5345251671957214,0.5131626690116409,0.5560764149018069,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,surface_adjusted_elo,era,2010-2019,2010,2019,1209,29.647403133371128,24.731182795698924,-4.916220337672203,29.24414187493842,30.0798393481587,22.423742786479803,26.85393071489397,-7.189548301529576,-2.774034126964603,0.165147098046292,0.1573007970810213,0.17271574075570909,0.5015535906149682,0.4836772712284029,0.519324034775181,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,surface_adjusted_elo,era,2020-2025,2020,2025,737,31.287486485185113,27.544097693351425,-3.743388791833688,30.832923373088857,31.718270956390917,24.965893587994543,30.34190662566396,-6.666426146989253,-0.6752827834137544,0.17919502496817047,0.17314368740151131,0.18489064257864615,0.5339425026390888,0.5196721220706813,0.5477349318827034,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,market_odds,all,all,2001,2025,2958,26.935111182065654,23.563218390804597,-3.3718927912610557,26.11062295211803,27.86567521643694,21.9864731694,25.141850195978005,-4.410744809772363,-2.3376156393869705,0.15850462173501556,0.15186107067563634,0.16464547276569366,0.48259921504660763,0.4666449194158026,0.4978043519277429,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,market_odds,era,2000-2009,2001,2009,1012,28.80834571832789,25.59288537549407,-3.2154603428338198,27.066349898708584,30.82436610161792,22.940545668627536,28.80003442171518,-5.04219335277847,-1.1933978282501088,0.1677994494330938,0.1565034838896538,0.17971949260866832,0.5069385024543698,0.47914593232613434,0.5362518213358491,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,market_odds,era,2010-2019,2010,2019,1209,25.789876088977472,21.505376344086024,-4.284499744891451,24.961988987294603,26.49293421061331,19.483358294045033,23.333745874587457,-5.872473165463075,-2.844659985147265,0.14978338994036025,0.14109832404520709,0.1592009565017207,0.4614417891721502,0.4395577348144836,0.4846746271449588,2000,
slam-robustness-v1,common_matched,ATP,Australian Open,market_odds,era,2020-2025,2020,2025,737,26.241591340608473,24.151967435549523,-2.0896239050589487,25.598564378052664,26.77677416652899,22.373760310064977,26.273458445040216,-3.752128678321372,-0.06021731944584288,0.16004818158478862,0.15618988357312796,0.16459152036975547,0.4838854688126312,0.47466301816155587,0.4951134419227929,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,overall_elo,all,all,2001,2025,3036,29.98075278594415,27.389584706657875,-2.5911680792862755,29.371304968641383,30.558644021499532,25.20679386751104,29.509972503007862,-4.613152541077311,-0.6713870908790208,0.17949026570776913,0.17170457835498854,0.18782762001132458,0.5337897462769114,0.5150979734525303,0.553270525555458,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,overall_elo,era,2000-2009,2001,2009,1072,30.562913195055124,31.436567164179106,0.8736539691239812,29.71082908212869,31.328462497995247,28.37303786452507,34.38956197576887,-1.9497486292685287,3.5009151537961056,0.19423594286903534,0.18209995308638216,0.20666644253870747,0.567606950501287,0.5392205683542358,0.5974789645216825,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,overall_elo,era,2010-2019,2010,2019,1226,28.82193357322921,23.428571428571427,-5.393362144657783,27.950523647542738,29.749735939263726,20.72368421052632,26.037598734913622,-8.303204371560373,-2.2728504542716523,0.16277741936929907,0.15452069813267008,0.17013822467532455,0.49462080148962295,0.47444503203532157,0.5129095287328519,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,overall_elo,era,2020-2025,2020,2025,738,31.060098209293944,28.08683853459973,-2.973259674694217,30.291479707582706,31.694475959670342,25.033163265306126,31.486486486486488,-5.816118777555286,0.1600782088421732,0.18583523006290312,0.17529042941094045,0.1989343763285902,0.5497370137304153,0.5249642879458932,0.5806868770960439,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,surface_adjusted_elo,all,all,2001,2025,3036,31.15186230505742,27.027027027027025,-4.124835278030397,30.52540305425975,31.771587833940988,24.82653220588563,29.047403838811018,-6.015646853485938,-2.2439840812717655,0.17708420933392124,0.16975229427502195,0.18426171573184683,0.5293585139121528,0.5125579016711777,0.5460974317304577,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,surface_adjusted_elo,era,2000-2009,2001,2009,1072,31.688202441882986,31.250000000000004,-0.4382024418829846,30.92695447271321,32.4184449992802,28.58464172266964,33.77297351358386,-2.918812783378193,1.8830213761787984,0.1899454543359132,0.1792218255337521,0.20084190823429324,0.5585452689004939,0.5334300109093325,0.5839519909434432,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,surface_adjusted_elo,era,2010-2019,2010,2019,1226,29.872591637805595,23.10204081632653,-6.770550821479065,29.025889808498818,30.727035929031718,20.57112312030075,25.809193257645234,-9.34210705235116,-3.941275768952266,0.1621138170599033,0.1543630451881638,0.16924338845729475,0.4946040762888342,0.47626614667209904,0.5120130682047942,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,surface_adjusted_elo,era,2020-2025,2020,2025,738,32.498063038716225,27.408412483039346,-5.089650555676881,31.752890037868983,33.09923871370777,24.35374149659864,30.708089464882935,-7.692922966942935,-2.3028319087764455,0.18327180592716005,0.17355401585119243,0.1951687805378416,0.5446982688968256,0.5228458186503595,0.5706284125343253,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,market_odds,all,all,2001,2025,3036,26.53704900891451,22.833607907742998,-3.7034411011715154,25.70658643563452,27.50257383981025,21.03708565802429,24.742506839875276,-5.123390092019076,-2.2709859931468412,0.15886576751855475,0.15110842389920826,0.16704562212801372,0.48454400053004903,0.4655903989159737,0.5045816978037332,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,market_odds,era,2000-2009,2001,2009,1072,28.508793387899484,25.559701492537314,-2.9490918953621685,27.01647446262455,30.102404955710398,22.49036526721462,28.810448044067172,-5.466808348620133,-0.512999434797068,0.17302777516006612,0.16172627606135642,0.1862328495400766,0.5189554629504436,0.4922395979421952,0.5508571725957022,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,market_odds,era,2010-2019,2010,2019,1226,24.712368306695215,19.249592169657422,-5.462776137037793,24.195604083823774,25.288633270433145,17.757411144552115,20.653061224489793,-7.036414679020163,-3.9595892283954104,0.14205945141569207,0.13565882005400684,0.14881785339210363,0.44304482615795815,0.42759035721233135,0.45987324413686453,2000,
slam-robustness-v1,common_matched,ATP,Roland Garros,market_odds,era,2020-2025,2020,2025,738,26.704414770988695,24.830393487109905,-1.8740212838787922,25.96928369021054,27.73524581271213,21.810699588477366,27.248625564944884,-4.586589174248236,0.6121960784485708,0.16621383167900133,0.1546386975031635,0.17549315441493032,0.5034991496703229,0.47619831234106913,0.5260275861003887,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,overall_elo,all,all,2001,2025,2933,30.09062939156108,27.991817251960452,-2.098812139600631,29.358235999270537,30.778201564339504,26.572651407843622,29.35008008787151,-3.3024030188955296,-1.0566649613189036,0.18412180630009556,0.17707158097918083,0.1909574896720928,0.5466846838518824,0.5303664240528392,0.5626596918025669,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,overall_elo,era,2000-2009,2001,2009,1096,30.61406200456546,28.83211678832117,-1.7819452162442948,29.655349032168562,31.518399992858026,26.115035871548304,31.35179240890936,-3.891628229300451,0.10245086310019748,0.19031424849601794,0.17575504874868123,0.20434636774999154,0.5593926052209932,0.524895579666009,0.5927768298635906,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,overall_elo,era,2010-2019,2010,2019,1223,28.677558478549066,26.90106295993459,-1.776495518614479,27.9973534956989,29.389888010359055,25.32227047146402,28.59463850528026,-3.0285416104409615,-0.5715758071849779,0.17797619271999898,0.16988336107000315,0.18606039313716752,0.5340694682991328,0.515601213521957,0.5526335133857647,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,overall_elo,era,2020-2025,2021,2025,614,31.970928386285912,28.664495114006513,-3.3064332722794005,31.264037748586823,32.53559748707438,25.2442996742671,31.442463533225283,-6.854403219635595,-0.7862461669708168,0.18530937757326843,0.1734786509359884,0.19711454538428735,0.549128538575772,0.5223867545316994,0.5761213378619511,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,surface_adjusted_elo,all,all,2001,2025,2933,32.53751803400203,27.41220593249233,-5.125312101509695,31.83888705028196,33.21777226646867,25.87998856489423,28.950343410036595,-6.4194930592628605,-3.9039217358971396,0.183445398770202,0.17713517998444597,0.18987947019146892,0.5462922583311969,0.5320697675494878,0.5607576827997524,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,surface_adjusted_elo,era,2000-2009,2001,2009,1096,33.11366653640284,28.01094890510949,-5.102717631293353,32.26566586671337,33.949638148533204,25.633396904758836,30.510018214936245,-6.9425692478361185,-3.321851221844699,0.1872035623461419,0.1745567370328953,0.19982809093422238,0.5540891494264233,0.5244855972789844,0.5833317954942508,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,surface_adjusted_elo,era,2010-2019,2010,2019,1223,31.134299632630796,26.24693376941946,-4.887365863211336,30.493585557277516,31.771827819513238,24.429779297147956,27.977411693447635,-6.338975574660992,-3.5654967381876532,0.17797439322420416,0.17103043686018637,0.18515654529064482,0.5344564925209118,0.518824657443084,0.5504400023058583,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,surface_adjusted_elo,era,2020-2025,2021,2025,614,34.304093516486944,28.664495114006513,-5.639598402480432,33.659187991415635,34.81055490015904,24.342105263157897,32.569558101473,-10.056553441702395,-1.643037888717955,0.18763447450884269,0.17661801106531824,0.1998184717927091,0.5559498299038459,0.5307731816411275,0.5829112521396496,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,market_odds,all,all,2001,2025,2933,27.10691167093241,22.764505119453926,-4.342406551478481,26.168359627749695,28.10452356674245,21.352248717975943,24.203433289873967,-5.982680870212224,-2.911757562716348,0.16085423134345384,0.1549475015505646,0.1674319752291315,0.49067474931235494,0.4759535899604643,0.5072769949242238,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,market_odds,era,2000-2009,2001,2009,1096,28.81711629263786,22.81021897810219,-6.006897314535668,27.238763891889747,30.42816270008152,19.834297520661156,25.534279439223727,-9.074154253100932,-3.2069633319981534,0.16203603714669243,0.15033914342954402,0.17430131329709248,0.49432867320449536,0.4649862498487965,0.5251967138959864,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,market_odds,era,2010-2019,2010,2019,1223,25.363709031128714,22.276822276822276,-3.086886754306436,24.53847387906985,26.297929652859192,21.00975514800775,23.510466988727856,-4.687751046244247,-1.8215762974132563,0.1560598708308785,0.1507769674448288,0.16186572279947328,0.4793429452998502,0.4655153571809583,0.4940371445729152,2000,
slam-robustness-v1,common_matched,ATP,Wimbledon,market_odds,era,2020-2025,2021,2025,614,27.52137522364202,23.65415986949429,-3.867215354147731,26.943205544054532,28.042329606223138,19.801980198019802,27.435064935064936,-7.626445518894853,-0.14460106762860897,0.16829436773845424,0.15353110565528577,0.1829719296949958,0.5067237651454303,0.4730651123243921,0.5419211716660242,2000,
slam-robustness-v1,common_matched,ATP,US Open,overall_elo,all,all,2001,2025,2992,30.31212922633962,27.081243731193585,-3.2308854951460364,29.63285682636228,31.012828667168296,25.468468013605385,28.68591363291404,-4.5881538786775735,-1.9039078035185597,0.1783790290622421,0.17225283901786703,0.18472374634695204,0.5313174498769184,0.5169472559653273,0.546183569821061,2000,
slam-robustness-v1,common_matched,ATP,US Open,overall_elo,era,2000-2009,2001,2009,1084,30.567658578734598,26.752767527675278,-3.8148910510593215,29.71925315997847,31.462970811122254,24.63046474473009,29.178407344736712,-5.867794438551488,-1.8236784776040318,0.17585678089974424,0.16729504520602034,0.1857033180403427,0.525967106756649,0.505995953471524,0.5483847891572701,2000,
slam-robustness-v1,common_matched,ATP,US Open,overall_elo,era,2010-2019,2010,2019,1182,29.173936142690188,25.80372250423012,-3.370213638460068,28.374298609109562,30.05240016618761,22.985581000848175,28.799648373755144,-5.848003845773486,-0.8613886005270381,0.17452913142398785,0.1630271321988548,0.18640985471479637,0.5212903031747511,0.4955476851437548,0.5484041210620078,2000,
slam-robustness-v1,common_matched,ATP,US Open,overall_elo,era,2020-2025,2020,2025,726,31.785715994446686,29.655172413793103,-2.1305435806535837,30.701806449485094,32.962985950718185,27.999860724233983,30.821917808219176,-4.0929657093003025,-0.36315719199569435,0.18841304561398367,0.18317310639861356,0.19381955496760503,0.5556313057231034,0.5424169428862146,0.5685165924841634,2000,
slam-robustness-v1,common_matched,ATP,US Open,surface_adjusted_elo,all,all,2001,2025,2992,31.020251960470578,26.947509194249417,-4.07274276622116,30.342604753992646,31.66080251604701,25.143021489067923,28.76727293657189,-5.600862221926724,-2.48432276160453,0.17805560077910404,0.1720360714126824,0.18403025930698028,0.5311987512893642,0.5172999244398201,0.5447474102463544,2000,
slam-robustness-v1,common_matched,ATP,US Open,surface_adjusted_elo,era,2000-2009,2001,2009,1084,31.408164891893634,26.476014760147603,-4.932150131746031,30.525734654104507,32.251538088921336,23.952641165755917,29.428044280442805,-7.370744802319644,-2.3479929104978297,0.17430199693449855,0.1666256400170056,0.1829787048135757,0.5232456224114828,0.5051823007436818,0.5431832811742164,2000,
slam-robustness-v1,common_matched,ATP,US Open,surface_adjusted_elo,era,2010-2019,2010,2019,1182,29.815091141108198,25.80372250423012,-4.011368636878079,29.079702312800737,30.678374330593474,22.56966332547728,29.47154506254536,-6.803135648032418,-0.9561670545218476,0.17497495430282964,0.1629141735742437,0.18716845201640323,0.5231581820764432,0.49610235696842137,0.5507979725276504,2000,
slam-robustness-v1,common_matched,ATP,US Open,surface_adjusted_elo,era,2020-2025,2020,2025,726,32.4050829547103,29.517241379310345,-2.8878415753999573,31.367924929412005,33.4570481850095,27.423822714681442,31.38888888888889,-5.207942886442865,-0.7280125117599416,0.1886757532618983,0.1847191408835143,0.19282551226535266,0.5561645150817837,0.5462854852926078,0.5665367166687928,2000,
slam-robustness-v1,common_matched,ATP,US Open,market_odds,all,all,2001,2025,2992,26.90949225300429,24.774020756611982,-2.1354714963923063,26.15111377534047,27.73112288459278,23.462101428375416,26.038519038151104,-3.3355382823284185,-0.9158849970549127,0.16663930731905546,0.1600646276476393,0.172888284714345,0.5031204936140496,0.48750166122692984,0.5181263210565336,2000,
slam-robustness-v1,common_matched,ATP,US Open,market_odds,era,2000-2009,2001,2009,1084,28.288217600848192,23.91505078485688,-4.373166815991312,26.792003007941638,29.85653501791422,22.764865331637164,25.070737141002187,-5.115081169019512,-3.6889648755923963,0.16290365515086058,0.15585155690615143,0.17080231135267857,0.4955456552290475,0.4773667841257667,0.5147937638996323,2000,
slam-robustness-v1,common_matched,ATP,US Open,market_odds,era,2010-2019,2010,2019,1182,25.812969901305316,23.983050847457626,-1.8299190538476895,25.021996790827625,26.592517953568375,21.901403606346232,26.218487394957986,-3.681136552049294,-0.0020060565841887846,0.16403937406614075,0.15225565313236983,0.1758658926798835,0.496419757367807,0.46827240856952035,0.5248789200794022,2000,
slam-robustness-v1,common_matched,ATP,US Open,market_odds,era,2020-2025,2020,2025,726,26.63426687080799,27.348066298342545,0.7137994275345533,26.323188638050315,27.020547382421302,24.554183813443075,29.379310344827587,-1.9881397267489003,2.8902779639393303,0.17645000711969952,0.16508156366240093,0.187405174628108,0.5253400460278316,0.499284309041412,0.5489724062957408,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,overall_elo,all,all,2007,2025,2382,26.969708546737483,29.093198992443327,2.123490445705844,26.232420171498894,27.708647466247264,27.382868301527417,30.956476552472818,0.646027330886024,3.8937216800841465,0.18813336197938652,0.18019004982415177,0.19757371009274827,0.5539757808284824,0.5346649529450841,0.5768062752100178,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,overall_elo,era,2000-2009,2007,2009,373,24.86724864254736,27.882037533512065,3.0147888909647054,23.880768614367394,25.655746499452786,24.6031746031746,32.8,-0.47925868207142436,8.919231385632607,0.17388545960096152,0.1560354457977768,0.18519248264536065,0.5197385000357433,0.47420170086878577,0.5439240271276756,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,overall_elo,era,2010-2019,2010,2019,1256,26.750545217806664,28.18471337579618,1.4341681579895122,25.87301066469921,27.689516700057208,26.16937141353853,30.54892601431981,-0.09704286227595185,3.41996756790849,0.18885635692220157,0.18034273040247456,0.19854477043887703,0.555804988508955,0.5349478984091702,0.5787933019834859,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,overall_elo,era,2020-2025,2020,2025,753,28.376729377281954,31.208499335989373,2.8317699587074183,27.755647004876433,28.97117084979638,28.381962864721487,34.840425531914896,-0.14201635732290854,6.729722579637,0.19398513613473417,0.17746940855245308,0.21677787142233507,0.5678841751034094,0.527469267671667,0.6219376611633101,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,surface_adjusted_elo,all,all,2007,2025,2382,27.312383255459334,28.967254408060455,1.6548711526011206,26.567791216494026,28.0432383335898,27.3412571514162,30.70442721426447,0.2341238075956738,3.2658630269485,0.18735984307323328,0.17922822496222582,0.1967487090267012,0.5521508246939042,0.5326123876920461,0.5746513648746531,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,surface_adjusted_elo,era,2000-2009,2007,2009,373,25.33706585992823,27.34584450402145,2.008778644093218,24.253171642903215,26.417048856767952,23.809523809523807,30.4,-1.5571361100368353,6.146828357096785,0.1722352667445406,0.15525619399134397,0.1824911306753912,0.5157754260075971,0.4734916537887542,0.5380946452444163,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,surface_adjusted_elo,era,2010-2019,2010,2019,1256,27.072554831853722,28.503184713375795,1.4306298815220715,26.19658646646974,28.015178719354356,26.597444089456868,30.812401581757797,0.03446809599741794,3.3526051341877308,0.1879282150478144,0.1790645040442564,0.19781884299829686,0.5537131196070013,0.5326197636503275,0.5773204619578339,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,surface_adjusted_elo,era,2020-2025,2020,2025,753,28.690893067652837,30.544488711819387,1.8535956441665506,28.11899027639017,29.283607012049885,27.344782034346107,34.22818791946309,-1.539783501332416,5.978692412073263,0.1939037896476413,0.17693764410502996,0.215733393771025,0.5675635488627543,0.5261143136154132,0.6185826801775933,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,market_odds,all,all,2007,2025,2382,28.4643934136118,27.3109243697479,-1.1534690438638973,27.68754300802374,29.250336436938042,25.80631561769026,29.0337832102538,-2.676850140759213,0.632083460683611,0.17540597416120168,0.16900463959999018,0.1832586244734205,0.5250311378502447,0.5098435160930787,0.5435487615157735,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,market_odds,era,2000-2009,2007,2009,373,26.770513662308424,26.541554959785525,-0.2289587025229013,24.577683300537384,28.371054962840955,24.590163934426233,29.365079365079364,-3.7808910284147212,1.9688692221645727,0.1639387794504896,0.1611560201304768,0.16589495475035615,0.4959103724981553,0.48458940495217734,0.5048259817133435,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,market_odds,era,2010-2019,2010,2019,1256,28.537969514914018,26.751592356687897,-1.7863771582261208,27.51236575609843,29.55031359419963,24.742206136042853,29.080824088748017,-3.8158694580653276,0.5260333558078267,0.1738858312074235,0.166239573832984,0.18265866541156892,0.5208577912633047,0.5026229300898782,0.5412900827223343,2000,
slam-robustness-v1,common_matched,WTA,Australian Open,market_odds,era,2020-2025,2020,2025,753,29.182643165943198,28.62849533954727,-0.5541478263959246,28.361634654620786,30.335472864894307,25.596816976127325,32.0855614973262,-3.5737277212150085,2.76545208665071,0.18362186151451007,0.17114365068524354,0.19945803466550605,0.5464172849810877,0.5172669272549221,0.5831240486508926,2000,
slam-robustness-v1,common_matched,WTA,Roland Garros,overall_elo,all,all,2007,2025,2368,27.369142105996016,30.194256756756754,2.825114650760739,26.691107574302833,28.064661272661944,28.390460548332022,32.252835687864874,1.1218741869879196,4.710553814064799,0.19361245881161487,0.1854923359894889,0.20246948731025832,0.5677565736655843,0.5465734353326575,0.5900803577927273,2000,
slam-robustness-v1,common_matched,WTA,Roland Garros,overall_elo,era,2000-2009,2007,2009,377,25.96368567368383,27.851458885941646,1.887773212257816,24.12194510773516,27.354395769468997,23.015873015873016,34.92063492063492,-1.7543957694689993,8.49488139507503,0.1747983027414007,0.14977674498396523,0.1877910597522638,0.5176880252946569,0.45365424489905853,0.5533256167581752,2000,
slam-robustness-v1,common_matched,WTA,Roland Garros,overall_elo,era,2010-2019,2010,2019,1249,27.350868531882213,29.383506805444355,2.032638273562143,26.568683170779575,28.177207711578838,27.693412215177958,31.1698717948718,0.09004793189808451,4.29087611308776,0.1908211686110548,0.18237518699292993,0.1989254309748262,0.5615887184767538,0.5394903747070875,0.5827736156497803,2000,
