robustness_version,tour,model,contrast,start_year,end_year,calendar_years,bootstrap_unit,bootstrap_replicates,expected_per_100,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100,excess_per_100_ci_lower,excess_per_100_ci_upper,brier_score,brier_score_ci_lower,brier_score_ci_upper,log_loss,log_loss_ci_lower,log_loss_ci_upper
slam-robustness-v1,ATP,market_odds,"Wimbledon minus equal-weight mean of Australian Open, Roland Garros, and US Open",2001,2025,25,calendar year jointly across all four Slams,2000,0.3130275229375563,-0.16047779164106907,0.7594336613612732,-0.9591105655992678,-2.3147372902330736,0.2746965521734367,-1.2721380885368299,-2.8226632087262256,0.1656280152265325,-0.0004823341807547177,-0.005336367600468783,0.004101670978780052,0.0005868462487861881,-0.011526755044311299,0.01207469146873315
slam-robustness-v1,ATP,overall_elo,"Wimbledon minus equal-weight mean of Australian Open, Roland Garros, and US Open",2001,2025,25,calendar year jointly across all four Slams,2000,-0.10470383082379442,-0.5038280837799787,0.25129483097188665,1.0338827783110673,-0.2769590716197089,2.270062981354898,1.1385866091348635,-0.07762705199773522,2.29515963632911,0.007022349306182535,0.0012430108320003513,0.01295045300122976,0.01804907500097841,0.0042626254971190325,0.0323508909601318
slam-robustness-v1,ATP,surface_adjusted_elo,"Wimbledon minus equal-weight mean of Australian Open, Roland Garros, and US Open",2001,2025,25,calendar year jointly across all four Slams,2000,1.5635437902667846,1.1625080499841383,1.9034314686071232,0.6647776991662369,-0.8774743115405271,2.073518327131909,-0.8987660911005486,-2.2892941518982215,0.38421558551595375,0.007310743547526588,0.0023164938483520416,0.012095806389834525,0.01913857620738868,0.007373421467480659,0.030674231988119048
slam-robustness-v1,WTA,market_odds,"Wimbledon minus equal-weight mean of Australian Open, Roland Garros, and US Open",2007,2025,19,calendar year jointly across all four Slams,2000,0.3508381243371623,-0.381845322402785,1.0400025984421353,1.360932921134335,-0.7364753141586733,3.215809204859245,1.0100947967971723,-1.0526955404448826,2.8641367939495725,0.008349880699062368,0.0006605083975760831,0.015769373541607,0.019890100479831085,0.002091916692735319,0.037477707446991325
slam-robustness-v1,WTA,overall_elo,"Wimbledon minus equal-weight mean of Australian Open, Roland Garros, and US Open",2007,2025,19,calendar year jointly across all four Slams,2000,0.19254608089882197,-0.4549767212475519,0.8606020980673436,2.1288022911527555,0.3073735302853632,4.19750783670741,1.9362562102539322,0.13172598685760614,4.031457473362695,0.008538148266161172,-0.0013842181703845608,0.019017618966059833,0.0228782799256948,-0.0020468939668585088,0.04812059895993328
slam-robustness-v1,WTA,surface_adjusted_elo,"Wimbledon minus equal-weight mean of Australian Open, Roland Garros, and US Open",2007,2025,19,calendar year jointly across all four Slams,2000,1.871295992585985,1.296583410239963,2.5356102872247366,1.431728841019332,-0.55672068564421,3.3980539877465405,-0.43956715156665105,-2.4810869375784885,1.6612762396990728,0.006981283707999442,-0.0019316394028395883,0.015546541411339553,0.01777794721545567,-0.004035056116724531,0.03879428474411432
